id,fdc_id,nutrient_id,amount,data_points,derivation_id,component,unit,data_type,food_item,food_category_id,publication_date
2219864,321359,1224,0.801,12.0,1.0,Glutamic acid,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219910,321359,1087,126.0,12.0,1.0,"Calcium, Ca",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219850,321359,1260,0.032,12.0,1.0,SFA 6:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219930,321359,1303,0.005,12.0,1.0,TFA 16:1 t,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219972,321359,2016,0.052,,4.0,PUFA 18:2 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219951,321359,2003,0.0,12.0,1.0,SFA 5:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219917,321359,1090,12.0,12.0,1.0,"Magnesium, Mg",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219927,321359,2008,0.001,12.0,1.0,MUFA 12:1,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219839,321359,1273,0.001,12.0,1.0,SFA 22:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219836,321359,1267,0.002,12.0,1.0,SFA 20:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219969,321359,1330,0.009,,4.0,"Fatty acids, total trans-dienoic",G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219916,321359,1089,0.0,12.0,1.0,"Iron, Fe",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219941,321359,2006,0.0,12.0,1.0,SFA 21:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219855,321359,1264,0.181,12.0,1.0,SFA 14:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219977,321359,2024,0.001,,4.0,PUFA 22:5 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219830,321359,1007,0.75,24.0,1.0,Ash,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219901,321359,1177,2.0,12.0,1.0,"Folate, total",UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219841,321359,1323,0.003,12.0,1.0,MUFA 17:1,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219832,321359,1299,0.019,12.0,1.0,SFA 15:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219978,321359,2025,0.0,,4.0,PUFA 22:6 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219869,321359,1214,0.293,12.0,1.0,Lysine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219971,321359,2010,0.003,,4.0,MUFA 17:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219949,321359,1301,0.0,12.0,1.0,SFA 24:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219859,321359,1211,0.162,12.0,1.0,Threonine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219829,321359,1003,3.35,,49.0,Protein,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219862,321359,1218,0.165,12.0,1.0,Tyrosine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219959,321359,1121,0.0,6.0,1.0,Lutein,UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219898,321359,1127,0.0,6.0,1.0,"Tocopherol, delta",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219943,321359,2014,0.0,12.0,1.0,MUFA 22:1 n-9,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219887,321359,1128,0.0,6.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219908,321359,1227,0.197,12.0,1.0,Serine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219840,321359,1316,0.045,12.0,1.0,"PUFA 18:2 n-6 c,c",G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219844,321359,1404,0.007,12.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219860,321359,1215,0.089,12.0,1.0,Methionine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219947,321359,1411,0.0,12.0,1.0,PUFA 22:4,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219847,321359,1265,0.512,12.0,1.0,SFA 16:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219881,321359,1008,50.0,,49.0,Energy,KCAL,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219843,321359,1333,0.0,12.0,1.0,MUFA 15:1,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219912,321359,1095,0.43,12.0,1.0,"Zinc, Zn",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219929,321359,1281,0.003,12.0,1.0,TFA 14:1 t,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219968,321359,1063,4.89,,4.0,"Sugars, Total",G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219918,321359,1091,103.0,12.0,1.0,"Phosphorus, P",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219946,321359,2021,0.0,12.0,1.0,PUFA 22:3,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219966,321359,1195,1.1,6.0,1.0,"Choline, from phosphocholine",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219900,321359,1131,0.0,6.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219893,321359,1109,0.03,6.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219851,321359,1110,45.0,,4.0,"Vitamin D (D2 + D3), International Units",IU,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219890,321359,1010,0.0,12.0,1.0,Sucrose,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219902,321359,1165,0.059,12.0,1.0,Thiamin,MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219907,321359,1180,18.2,6.0,1.0,"Choline, total",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219926,321359,1335,0.0,12.0,1.0,SFA 11:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219865,321359,1225,0.068,12.0,1.0,Glycine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219899,321359,1130,0.0,6.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219915,321359,1107,3.0,6.0,1.0,"Carotene, beta",UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219833,321359,1304,0.052,12.0,1.0,TFA 18:1 t,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219928,321359,2009,0.014,12.0,1.0,MUFA 14:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219938,321359,1405,0.0,12.0,1.0,PUFA 20:3 n-3,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219884,321359,1293,0.058,12.0,1.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219857,321359,1112,1.1,24.0,1.0,Vitamin D3 (cholecalciferol),UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219925,321359,1111,0.0,24.0,1.0,Vitamin D2 (ergocalciferol),UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219919,321359,1093,39.0,12.0,1.0,"Sodium, Na",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219894,321359,1253,8.0,24.0,1.0,Cholesterol,MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219945,321359,1334,0.0,12.0,1.0,PUFA 22:2,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219965,321359,1196,1.9,6.0,1.0,"Choline, from phosphotidyl choline",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219849,321359,1259,0.041,12.0,1.0,SFA 4:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219936,321359,2013,0.0,12.0,1.0,TFA 20:1 t,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219834,321359,1314,0.024,12.0,1.0,MUFA 16:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219874,321359,1062,209.0,,49.0,Energy,kJ,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219911,321359,1092,159.0,12.0,1.0,"Potassium, K",MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219856,321359,1272,0.0,12.0,1.0,PUFA 22:6 n-3 (DHA),G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219948,321359,2007,0.0,12.0,1.0,SFA 23:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219848,321359,1266,0.184,12.0,1.0,SFA 18:0,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219940,321359,1406,0.002,12.0,1.0,PUFA 20:3 n-6,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219913,321359,1051,89.1,24.0,1.0,Water,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219935,321359,2012,0.002,12.0,1.0,MUFA 20:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219909,321359,1198,0.7,6.0,1.0,Betaine,MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219889,321359,1170,0.39,6.0,1.0,Pantothenic acid,MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219831,321359,1166,0.137,12.0,1.0,Riboflavin,MG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219870,321359,1219,0.213,12.0,1.0,Valine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219854,321359,1315,0.358,12.0,1.0,MUFA 18:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219961,321359,2029,0.0,6.0,1.0,trans-Lycopene,UG,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219858,321359,1210,0.042,12.0,1.0,Tryptophan,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219954,321359,1232,0.035,12.0,1.0,Cysteine,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
2219970,321359,1317,0.0,,4.0,MUFA 22:1 c,G,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,4/1/2019
33291134,321360,2066,,,,,,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220014,321360,1119,9.0,3.0,1.0,Zeaxanthin,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220017,321360,1125,0.02,2.0,1.0,"Tocopherol, beta",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220012,321360,1121,95.0,3.0,1.0,Lutein,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220020,321360,1131,0.0,2.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220015,321360,1109,0.98,2.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219988,321360,1198,0.0,1.0,1.0,Betaine,MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220007,321360,2028,393.0,3.0,1.0,trans-beta-Carotene,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220011,321360,1160,554.0,3.0,1.0,cis-Lycopene,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220008,321360,1120,0.0,3.0,1.0,"Cryptoxanthin, beta",UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220030,321360,1167,0.805,2.0,1.0,Niacin,MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219984,321360,1162,27.2,12.0,1.0,"Vitamin C, total ascorbic acid",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220016,321360,1128,0.0,2.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219998,321360,1090,11.9,6.0,1.0,"Magnesium, Mg",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220035,321360,1062,113.0,,49.0,Energy,kJ,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219983,321360,1051,92.5,18.0,1.0,Water,G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220006,321360,2032,0.0,3.0,1.0,"Cryptoxanthin, alpha",UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219992,321360,1195,0.6,1.0,1.0,"Choline, from phosphocholine",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219997,321360,1089,0.33,6.0,1.0,"Iron, Fe",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219999,321360,1101,0.121,6.0,1.0,"Manganese, Mn",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220001,321360,1092,260.0,6.0,1.0,"Potassium, K",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220003,321360,1095,0.2,6.0,1.0,"Zinc, Zn",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220018,321360,1129,0.0,2.0,1.0,"Tocotrienol, beta",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220013,321360,1122,4100.0,3.0,1.0,Lycopene,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220024,321360,1183,0.0,2.0,1.0,Vitamin K (Menaquinone-4),UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219989,321360,1194,8.0,1.0,1.0,"Choline, free",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219994,321360,1180,9.8,1.0,1.0,"Choline, total",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220032,321360,1005,5.51,,49.0,"Carbohydrate, by difference",G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219993,321360,1199,0.0,1.0,1.0,"Choline, from sphingomyelin",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220009,321360,1159,49.0,3.0,1.0,cis-beta-Carotene,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219995,321360,1087,11.0,6.0,1.0,"Calcium, Ca",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220029,321360,1177,10.0,2.0,1.0,"Folate, total",UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220034,321360,1008,27.0,,49.0,Energy,KCAL,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219996,321360,1098,0.058,6.0,1.0,"Copper, Cu",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220021,321360,1126,0.7,2.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220004,321360,1079,2.1,3.0,1.0,"Fiber, total dietary",G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220025,321360,1185,4.2,2.0,1.0,Vitamin K (phylloquinone),UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220033,321360,1106,0.0,,49.0,"Vitamin A, RAE",UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220031,321360,1003,0.83,,49.0,Protein,G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219991,321360,1196,1.2,1.0,1.0,"Choline, from phosphotidyl choline",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220002,321360,1093,6.0,6.0,1.0,"Sodium, Na",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219985,321360,1007,0.56,6.0,1.0,Ash,G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219987,321360,1002,0.13,6.0,1.0,Nitrogen,G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220010,321360,1161,12.0,3.0,1.0,cis-Lutein/Zeaxanthin,UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220005,321360,1108,0.0,3.0,1.0,"Carotene, alpha",UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219986,321360,1004,0.63,6.0,1.0,Total lipid (fat),G,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220022,321360,1130,0.0,2.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220023,321360,1184,0.0,2.0,1.0,Vitamin K (Dihydrophylloquinone),UG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220019,321360,1127,0.12,2.0,1.0,"Tocopherol, delta",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2219990,321360,1197,0.0,1.0,1.0,"Choline, from glycerophosphocholine",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220027,321360,1165,0.075,2.0,1.0,Thiamin,MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220028,321360,1175,0.06,2.0,1.0,Vitamin B-6,MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220026,321360,1166,0.065,2.0,1.0,Riboflavin,MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220000,321360,1091,28.0,6.0,1.0,"Phosphorus, P",MG,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
13338494,321360,2047,31.0,,1.0,Energy (Atwater General Factors),KCAL,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
13338396,321360,2048,27.0,,49.0,Energy (Atwater Specific Factors),KCAL,foundation_food,"Tomatoes, grape, raw",11.0,4/1/2019
2220331,321505,1092,2.0,24.0,1.0,"Potassium, K",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220329,321505,1051,0.42,19.0,1.0,Water,G,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220324,321505,1091,0.0,24.0,1.0,"Phosphorus, P",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220322,321505,1089,0.0,24.0,1.0,"Iron, Fe",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220328,321505,1007,99.0,19.0,1.0,Ash,G,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220330,321505,1087,50.0,24.0,1.0,"Calcium, Ca",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220327,321505,1101,0.032,24.0,1.0,"Manganese, Mn",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220325,321505,1093,38700.0,24.0,1.0,"Sodium, Na",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220326,321505,1098,0.0,24.0,1.0,"Copper, Cu",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220333,321505,1100,5080.0,24.0,1.0,"Iodine, I",UG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220323,321505,1090,0.0,24.0,1.0,"Magnesium, Mg",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220332,321505,1095,0.0,24.0,1.0,"Zinc, Zn",MG,foundation_food,"Salt, table, iodized",2.0,4/1/2019
2220546,321611,1014,0.0,6.0,1.0,Maltose,G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220528,321611,1051,93.6,12.0,1.0,Water,G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220548,321611,1002,0.17,12.0,1.0,Nitrogen,G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220529,321611,1095,0.19,12.0,1.0,"Zinc, Zn",MG,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220535,321611,1011,0.65,6.0,1.0,Glucose,G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220526,321611,1075,0.0,6.0,1.0,Galactose,G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220547,321611,1092,97.0,12.0,1.0,"Potassium, K",MG,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220549,321611,1063,1.29,,4.0,"Sugars, Total",G,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
2220536,321611,1062,86.0,,49.0,Energy,kJ,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11.0,4/1/2019
